"SQ_CANDIDATO";"NM_CANDIDATO";"NM_SOCIAL_CANDIDATO";"SG_PARTIDO";"DS_GENERO";"DS_GRAU_INSTRUCAO";"DS_ESTADO_CIVIL";"DS_COR_RACA";"DS_OCUPACAO";"DS_SITUACAO_CANDIDATURA";"ST_REELEICAO";"nome_key";"BENS_TOTAL";"TOTAL_VOTOS";"DS_SIT_TOT_TURNO";"Nome.candidato";"RECEITA_TOTAL";"FONTE_RECEITA";"ORIGEM_RECEITA"
250000011639;"AUGUSTO JOSE ANDRADE";"#NULO#";"PV";"MASCULINO";"SUPERIOR COMPLETO";"DIVORCIADO(A)";"BRANCA";"PROFESSOR E INSTRUTOR DE FORMAÇÃO PROFISSIONAL";"APTO";"N";"AUGUSTO JOSE ANDRADE";92006,11;1218;"SUPLENTE";"AUGUSTO JOSE ANDRADE";10870,57;"Outros Recursos, Fundo Partidario";"Recursos de outros candidatos, Recursos de partido político, Recursos de pessoas físicas"
250000062815;"MARCOS EDUARDO RODRIGUES";"#NULO#";"PATRIOTA";"MASCULINO";"SUPERIOR INCOMPLETO";"SOLTEIRO(A)";"BRANCA";"OUTROS";"APTO";"N";"MARCOS EDUARDO RODRIGUES";NA;117;"NÃO ELEITO";NA;NA;NA;NA
250000006171;"ALCIDES AMAZONAS ARAUJO DOS SANTOS";"#NULO#";"PC do B";"MASCULINO";"ENSINO FUNDAMENTAL COMPLETO";"CASADO(A)";"BRANCA";"SERVIDOR PÚBLICO MUNICIPAL";"APTO";"N";"ALCIDES AMAZONAS ARAUJO DOS SANTOS";423211,21;8471;"NÃO ELEITO";"ALCIDES AMAZONAS ARAUJO DOS SANTOS";327218,6;"Outros Recursos";"Recursos de pessoas físicas, Recursos de partido político, Recursos de origens não identificadas, Recursos próprios"
250000015109;"FRANCISCO VINICIUS ESTEVES DE OLIVEIRA";"#NULO#";"REDE";"MASCULINO";"SUPERIOR COMPLETO";"SOLTEIRO(A)";"BRANCA";"OUTROS";"APTO";"N";"FRANCISCO VINICIUS ESTEVES DE OLIVEIRA";4976,03;719;"NÃO ELEITO";"FRANCISCO VINICIUS ESTEVES DE OLIVEIRA";1000;"Outros Recursos";"Recursos próprios"
250000027264;"PATRICIA ARRUDA APOLINÁRIO";"#NULO#";"PRP";"FEMININO";"LÊ E ESCREVE";"CASADO(A)";"BRANCA";"DONA DE CASA";"APTO";"N";"PATRICIA ARRUDA APOLINÁRIO";NA;95;"NÃO ELEITO";NA;NA;NA;NA
250000004995;"MARCUS VINICIUS DE ALMEIDA FERREIRA";"#NULO#";"PSDB";"MASCULINO";"SUPERIOR INCOMPLETO";"VIÚVO(A)";"BRANCA";"ADMINISTRADOR";"APTO";"S";"MARCUS VINICIUS DE ALMEIDA FERREIRA";524297,23;21673;"SUPLENTE";"MARCUS VINICIUS DE ALMEIDA FERREIRA";202656,4;"Outros Recursos, Fundo Partidario";"Recursos de partido político, Recursos de pessoas físicas"
250000006177;"CARLOS EDUARDO CAIRO GUIMARÃES";"#NULO#";"PC do B";"MASCULINO";"ENSINO MÉDIO COMPLETO";"DIVORCIADO(A)";"BRANCA";"COMERCIANTE";"APTO";"N";"CARLOS EDUARDO CAIRO GUIMARÃES";NA;1304;"NÃO ELEITO";"CARLOS EDUARDO CAIRO GUIMARÃES";20569,52;"Outros Recursos";"Recursos de origens não identificadas, Recursos de pessoas físicas, Doações pela Internet, Recursos de partido político"
250000006173;"CINTIA MARA GONÇALVES MUNIZ";"#NULO#";"PC do B";"FEMININO";"SUPERIOR INCOMPLETO";"CASADO(A)";"PARDA";"MANICURE E MAQUILADOR";"APTO";"N";"CINTIA MARA GONÇALVES MUNIZ";NA;139;"NÃO ELEITO";NA;NA;NA;NA
250000005793;"JULIO CESAR MARTINS CASARIN";"#NULO#";"NOVO";"MASCULINO";"SUPERIOR COMPLETO";"DIVORCIADO(A)";"BRANCA";"ADVOGADO";"APTO";"N";"JULIO CESAR MARTINS CASARIN";113287,45;1544;"SUPLENTE";"JULIO CESAR MARTINS CASARIN";27474,9;"Outros Recursos";"Recursos próprios, Recursos de pessoas físicas, Recursos de partido político"
250000014860;"MARIA DE FÁTIMA ALVES BATISTA";"#NULO#";"PSOL";"FEMININO";"SUPERIOR INCOMPLETO";"SOLTEIRO(A)";"PARDA";"GERENTE";"APTO";"N";"MARIA DE FÁTIMA ALVES BATISTA";NA;186;"SUPLENTE";NA;NA;NA;NA
250000008304;"VERA NILZA DIAS";"#NULO#";"PRB";"FEMININO";"ENSINO FUNDAMENTAL COMPLETO";"SOLTEIRO(A)";"PARDA";"COMERCIANTE";"APTO";"N";"VERA NILZA DIAS";NA;130;"SUPLENTE";NA;NA;NA;NA
250000038334;"LINDBERG CLEMENTE DE MORAIS";"#NULO#";"PSDC";"MASCULINO";"SUPERIOR COMPLETO";"CASADO(A)";"BRANCA";"PROFESSOR DE ENSINO SUPERIOR";"APTO";"N";"LINDBERG CLEMENTE DE MORAIS";50100;1602;"NÃO ELEITO";NA;NA;NA;NA
250000050178;"RONALDO ERNI KLASSMANN";"#NULO#";"PSL";"MASCULINO";"ENSINO MÉDIO INCOMPLETO";"CASADO(A)";"BRANCA";"ADMINISTRADOR";"APTO";"N";"RONALDO ERNI KLASSMANN";NA;1275;"NÃO ELEITO";"RONALDO ERNI KLASSMANN";1000;"Outros Recursos";"Recursos próprios"
250000010898;"HAIFA KALIL";"#NULO#";"PHS";"FEMININO";"SUPERIOR COMPLETO";"DIVORCIADO(A)";"BRANCA";"MÉDICO";"APTO";"N";"HAIFA KALIL";182084,11;1487;"SUPLENTE";NA;NA;NA;NA
250000022106;"NABIL GEORGES BONDUKI";"#NULO#";"PT";"MASCULINO";"SUPERIOR COMPLETO";"CASADO(A)";"BRANCA";"ARQUITETO";"APTO";"S";"NABIL GEORGES BONDUKI";1394803,91;23269;"SUPLENTE";"NABIL GEORGES BONDUKI";313698,56;"Outros Recursos";"Recursos próprios, Doações pela Internet, Recursos de pessoas físicas, Recursos de partido político"
250000011008;"LEVI GONÇALO CAVALINI";"#NULO#";"PP";"MASCULINO";"ENSINO MÉDIO COMPLETO";"DIVORCIADO(A)";"BRANCA";"ATOR E DIRETOR DE ESPETÁCULOS PÚBLICOS";"APTO";"N";"LEVI GONÇALO CAVALINI";40000;965;"SUPLENTE";NA;NA;NA;NA
250000014854;"ISADORA MARTINATTI PENNA";"#NULO#";"PSOL";"FEMININO";"SUPERIOR COMPLETO";"SOLTEIRO(A)";"BRANCA";"ADVOGADO";"APTO";"N";"ISADORA MARTINATTI PENNA";NA;12439;"SUPLENTE";"ISADORA MARTINATTI PENNA";12427,67;"Outros Recursos";"Recursos de pessoas físicas"
250000008321;"EDSON COQUEIRO FILHO";"#NULO#";"PRB";"MASCULINO";"SUPERIOR INCOMPLETO";"CASADO(A)";"BRANCA";"EMPRESÁRIO";"APTO";"N";"EDSON COQUEIRO FILHO";121040;5732;"SUPLENTE";"EDSON COQUEIRO FILHO";14542;"Outros Recursos, Fundo Partidario";"Recursos próprios, Recursos de pessoas físicas, Recursos de partido político"
250000008326;"IDÊ DE FARIA SANTOS MANSUR";"#NULO#";"PRB";"FEMININO";"ENSINO MÉDIO COMPLETO";"DIVORCIADO(A)";"BRANCA";"COMERCIANTE";"APTO";"N";"IDÊ DE FARIA SANTOS MANSUR";355000;278;"SUPLENTE";NA;NA;NA;NA
250000038359;"VERA LUCIA MARIA GOMES";"#NULO#";"PSDC";"FEMININO";"ENSINO MÉDIO COMPLETO";"VIÚVO(A)";"BRANCA";"CORRETOR DE IMÓVEIS, SEGUROS, TÍTULOS E VALORES";"APTO";"N";"VERA LUCIA MARIA GOMES";NA;80;"NÃO ELEITO";NA;NA;NA;NA
250000011027;"SANDRA REGINA CARBONE TADEU MUDALEN";"#NULO#";"DEM";"FEMININO";"SUPERIOR COMPLETO";"CASADO(A)";"BRANCA";"VEREADOR";"APTO";"S";"SANDRA REGINA CARBONE TADEU MUDALEN";2839012,68;34182;"ELEITO POR QP";"SANDRA REGINA CARBONE TADEU MUDALEN";660325;"Outros Recursos, Fundo Partidario";"Recursos de outros candidatos, Recursos de partido político"
250000027306;"MOISES FERREIRA DA SILVA";"#NULO#";"PRP";"MASCULINO";"ENSINO FUNDAMENTAL INCOMPLETO";"DIVORCIADO(A)";"BRANCA";"COMERCIANTE";"APTO";"N";"MOISES FERREIRA DA SILVA";50000;485;"NÃO ELEITO";NA;NA;NA;NA
250000005817;"LEO VINICIUS PIRES DE LIMA";"#NULO#";"NOVO";"MASCULINO";"SUPERIOR COMPLETO";"CASADO(A)";"BRANCA";"SERVIDOR PÚBLICO MUNICIPAL";"APTO";"N";"LEO VINICIUS PIRES DE LIMA";1229326,47;2738;"SUPLENTE";"LEO VINICIUS PIRES DE LIMA";20675;"Outros Recursos";"Recursos próprios, Recursos de pessoas físicas"
250000058412;"FRANCISCO NELIM LUCAS";"#NULO#";"PTN";"MASCULINO";"ENSINO MÉDIO COMPLETO";"CASADO(A)";"BRANCA";"ADMINISTRADOR";"APTO";"N";"FRANCISCO NELIM LUCAS";NA;277;"SUPLENTE";NA;NA;NA;NA
250000044421;"RENATO DOS SANTOS NASCIMENTO";"#NULO#";"PPL";"MASCULINO";"SUPERIOR COMPLETO";"SOLTEIRO(A)";"PRETA";"PROFESSOR DE ENSINO MÉDIO";"APTO";"N";"RENATO DOS SANTOS NASCIMENTO";8000;1137;"NÃO ELEITO";"RENATO DOS SANTOS NASCIMENTO";230;"Outros Recursos";"Recursos próprios"
250000027333;"ARMANDO HUSSEIN SALEH";"#NULO#";"PT do B";"MASCULINO";"ENSINO MÉDIO COMPLETO";"CASADO(A)";"BRANCA";"ADMINISTRADOR";"APTO";"N";"ARMANDO HUSSEIN SALEH";184365,04;1103;"NÃO ELEITO";NA;NA;NA;NA
250000027290;"JOABE ALMEIDA DOS SANTOS";"#NULO#";"PRP";"MASCULINO";"ENSINO MÉDIO COMPLETO";"CASADO(A)";"PRETA";"MOTORISTA DE VEÍCULOS DE TRANSPORTE COLETIVO DE PASSAGEIROS";"APTO";"N";"JOABE ALMEIDA DOS SANTOS";NA;536;"NÃO ELEITO";NA;NA;NA;NA
250000040555;"GILBERTO PEREIRA DA COSTA";"#NULO#";"SD";"MASCULINO";"ENSINO MÉDIO COMPLETO";"CASADO(A)";"BRANCA";"POLICIAL CIVIL";"APTO";"N";"GILBERTO PEREIRA DA COSTA";1080000;2523;"NÃO ELEITO";"GILBERTO PEREIRA DA COSTA";19192,08;"Outros Recursos, Fundo Partidario";"Recursos de partido político, Recursos próprios, Recursos de pessoas físicas"
250000006203;"THIAGO DE ALMEIDA VILASBOA";"#NULO#";"PC do B";"MASCULINO";"ENSINO FUNDAMENTAL COMPLETO";"CASADO(A)";"BRANCA";"COMERCIANTE";"APTO";"N";"THIAGO DE ALMEIDA VILASBOA";NA;244;"NÃO ELEITO";"THIAGO DE ALMEIDA VILASBOA";5454,84;"Outros Recursos";"Recursos próprios, Recursos de pessoas físicas, Recursos de partido político"
250000008338;"GETULIO FERNANDES DOS SANTOS";"#NULO#";"PRB";"MASCULINO";"ENSINO MÉDIO COMPLETO";"VIÚVO(A)";"PRETA";"OUTROS";"APTO";"N";"GETULIO FERNANDES DOS SANTOS";688000;1328;"SUPLENTE";NA;NA;NA;NA
250000058372;"DINACI FERREIRA OLEAN";"#NULO#";"PTN";"FEMININO";"SUPERIOR COMPLETO";"CASADO(A)";"BRANCA";"OUTROS";"APTO";"N";"DINACI FERREIRA OLEAN";NA;290;"SUPLENTE";NA;NA;NA;NA
250000020784;"ADRIANA VALERIA SILVA LOSSANI";"#NULO#";"PMDB";"FEMININO";"ENSINO MÉDIO COMPLETO";"CASADO(A)";"BRANCA";"EMPRESÁRIO";"APTO";"N";"ADRIANA VALERIA SILVA LOSSANI";80000;143;"SUPLENTE";NA;NA;NA;NA
250000022075;"ANTONIO DONATO MADORMO";"#NULO#";"PT";"MASCULINO";"SUPERIOR COMPLETO";"CASADO(A)";"BRANCA";"VEREADOR";"APTO";"S";"ANTONIO DONATO MADORMO";1111897,16;32592;"ELEITO POR QP";"ANTONIO DONATO MADORMO";821004,14;"Outros Recursos, Fundo Partidario";"Recursos de pessoas físicas, Recursos de partido político"
250000011629;"ULISSES MACIEL PEIXOTO MENDONÇA";"#NULO#";"PV";"MASCULINO";"SUPERIOR COMPLETO";"SOLTEIRO(A)";"BRANCA";"ADVOGADO";"APTO";"N";"ULISSES MACIEL PEIXOTO MENDONÇA";NA;974;"SUPLENTE";NA;NA;NA;NA
250000093311;"ANISIO VICENTE MARCONDES";"#NULO#";"PRP";"MASCULINO";"LÊ E ESCREVE";"CASADO(A)";"BRANCA";"OUTROS";"APTO";"N";"ANISIO VICENTE MARCONDES";NA;246;"NÃO ELEITO";NA;NA;NA;NA
250000062814;"RUBENS PEREIRA DE BRITO";"#NULO#";"PATRIOTA";"MASCULINO";"SUPERIOR COMPLETO";"CASADO(A)";"BRANCA";"POLICIAL MILITAR";"APTO";"N";"RUBENS PEREIRA DE BRITO";357000;1390;"NÃO ELEITO";"RUBENS PEREIRA DE BRITO";4398;"Outros Recursos";"Recursos próprios, Recursos de partido político"
250000027324;"MARILIA DO NASCIMENTO MARTINS PEREIRA";"#NULO#";"PTC";"FEMININO";"SUPERIOR COMPLETO";"CASADO(A)";"BRANCA";"ENFERMEIRO";"APTO";"N";"MARILIA DO NASCIMENTO MARTINS PEREIRA";NA;935;"NÃO ELEITO";NA;NA;NA;NA
250000020813;"RICARDO LUIS REIS NUNES";"#NULO#";"PMDB";"MASCULINO";"SUPERIOR INCOMPLETO";"CASADO(A)";"BRANCA";"VEREADOR";"APTO";"S";"RICARDO LUIS REIS NUNES";4505337,23;54692;"ELEITO POR QP";"RICARDO LUIS REIS NUNES";738606,86;"Outros Recursos, Fundo Partidario";"Recursos de pessoas físicas, Recursos de partido político, Recursos de outros candidatos, Recursos próprios"
250000027275;"ANDREA LETICIA DE SOUZA BARROS";"#NULO#";"PRP";"FEMININO";"SUPERIOR COMPLETO";"CASADO(A)";"BRANCA";"CORRETOR DE IMÓVEIS, SEGUROS, TÍTULOS E VALORES";"APTO";"N";"ANDREA LETICIA DE SOUZA BARROS";NA;80;"NÃO ELEITO";NA;NA;NA;NA
250000013933;"CARLOS ALBERTO CLARO DE ALMEIDA";"#NULO#";"PRTB";"MASCULINO";"ENSINO FUNDAMENTAL INCOMPLETO";"SOLTEIRO(A)";"BRANCA";"OUTROS";"APTO";"N";"CARLOS ALBERTO CLARO DE ALMEIDA";NA;59;"NÃO ELEITO";NA;NA;NA;NA
250000050175;"MARINALVA DE SOUZA";"#NULO#";"PSL";"FEMININO";"ENSINO MÉDIO INCOMPLETO";"SOLTEIRO(A)";"PARDA";"GERENTE";"APTO";"N";"MARINALVA DE SOUZA";NA;95;"NÃO ELEITO";NA;NA;NA;NA
250000050151;"FERNANDA LOPES ANDRADE";"#NULO#";"PSL";"FEMININO";"SUPERIOR COMPLETO";"SOLTEIRO(A)";"PRETA";"PROFESSOR DE ENSINO FUNDAMENTAL";"APTO";"N";"FERNANDA LOPES ANDRADE";NA;518;"NÃO ELEITO";NA;NA;NA;NA
250000062825;"MOZART ABAETE PERUIBE RUSSOMANNO";"#NULO#";"PATRIOTA";"MASCULINO";"SUPERIOR INCOMPLETO";"DIVORCIADO(A)";"PARDA";"OUTROS";"APTO";"N";"MOZART ABAETE PERUIBE RUSSOMANNO";NA;4349;"NÃO ELEITO";"MOZART ABAETE PERUIBE RUSSOMANNO";10000;"Outros Recursos";"Recursos de pessoas físicas"
250000024580;"LEANDRO JOSÉ DE SOUZA DUQUE";"#NULO#";"PSTU";"MASCULINO";"SUPERIOR COMPLETO";"SOLTEIRO(A)";"PRETA";"PROFESSOR DE ENSINO MÉDIO";"APTO";"N";"LEANDRO JOSÉ DE SOUZA DUQUE";14000;88;"NÃO ELEITO";NA;NA;NA;NA
250000050160;"FABIO DE VASCONCELLOS MENNA";"#NULO#";"PSL";"MASCULINO";"SUPERIOR COMPLETO";"CASADO(A)";"BRANCA";"ADVOGADO";"APTO";"N";"FABIO DE VASCONCELLOS MENNA";215245;1015;"NÃO ELEITO";"FABIO DE VASCONCELLOS MENNA";10540,66;"Outros Recursos, Fundo Partidario";"Recursos de outros candidatos, Recursos próprios, Recursos de partido político"
250000050176;"RODRIGO REY RODRIGUEZ";"#NULO#";"PSL";"MASCULINO";"ENSINO MÉDIO COMPLETO";"CASADO(A)";"PARDA";"PROGRAMADOR DE COMPUTADOR";"APTO";"N";"RODRIGO REY RODRIGUEZ";1000;153;"NÃO ELEITO";"RODRIGO REY RODRIGUEZ";5779,01;"Fundo Partidario";"Recursos de partido político"
250000006149;"ILDSLAINE MONICA DA SILVA";"#NULO#";"PC do B";"FEMININO";"SUPERIOR COMPLETO";"SOLTEIRO(A)";"PRETA";"PRODUTOR DE ESPETÁCULOS PÚBLICOS";"APTO";"N";"ILDSLAINE MONICA DA SILVA";NA;1366;"NÃO ELEITO";"ILDSLAINE MONICA DA SILVA";13793,77;"Outros Recursos, Fundo Partidario";"Recursos próprios, Recursos de pessoas físicas, Recursos de partido político"
250000027316;"JOAO ONOFRE DE SOUZA NETO";"#NULO#";"PTC";"MASCULINO";"ENSINO MÉDIO COMPLETO";"CASADO(A)";"PARDA";"OUTROS";"APTO";"N";"JOAO ONOFRE DE SOUZA NETO";261000;415;"NÃO ELEITO";NA;NA;NA;NA
250000019147;"JOACIR SAVAZI DA SILVA";"#NULO#";"PTB";"MASCULINO";"SUPERIOR COMPLETO";"CASADO(A)";"BRANCA";"AGRICULTOR";"APTO";"N";"JOACIR SAVAZI DA SILVA";879198,09;1687;"SUPLENTE";"JOACIR SAVAZI DA SILVA";18300;"Outros Recursos";"Recursos próprios"
250000019184;"CLAUDIO ROGERIO FIRMINO";"#NULO#";"PTB";"MASCULINO";"ENSINO MÉDIO COMPLETO";"CASADO(A)";"PRETA";"COMERCIANTE";"APTO";"N";"CLAUDIO ROGERIO FIRMINO";1e+05;898;"SUPLENTE";NA;NA;NA;NA
250000093900;"IVONEIDE COELHO GOMES MOREIRA";"#NULO#";"PPL";"FEMININO";"ENSINO MÉDIO COMPLETO";"CASADO(A)";"BRANCA";"OUTROS";"APTO";"N";"IVONEIDE COELHO GOMES MOREIRA";NA;136;"NÃO ELEITO";NA;NA;NA;NA
250000005818;"LUIZ VICENTE VICENTIN AGUILAR";"#NULO#";"NOVO";"MASCULINO";"SUPERIOR COMPLETO";"CASADO(A)";"BRANCA";"ENGENHEIRO";"APTO";"N";"LUIZ VICENTE VICENTIN AGUILAR";1753348,38;1365;"SUPLENTE";"LUIZ VICENTE VICENTIN AGUILAR";15700;"Outros Recursos";"Recursos próprios, Recursos de pessoas físicas"
250000027288;"UZIEL FERREIRA DO NASCIMENTO";"#NULO#";"PRP";"MASCULINO";"ENSINO MÉDIO COMPLETO";"SOLTEIRO(A)";"BRANCA";"TRABALHADOR DE CONSTRUÇÃO CIVIL";"APTO";"N";"UZIEL FERREIRA DO NASCIMENTO";31000;602;"NÃO ELEITO";"UZIEL FERREIRA DO NASCIMENTO";294;"Outros Recursos";"Recursos próprios"
250000004980;"ALBERTO ALVES COUTINHO";"#NULO#";"PSDB";"MASCULINO";"SUPERIOR COMPLETO";"SEPARADO(A) JUDICIALMENTE";"BRANCA";"SERVIDOR PÚBLICO FEDERAL";"APTO";"N";"ALBERTO ALVES COUTINHO";25001,13;1984;"SUPLENTE";"ALBERTO ALVES COUTINHO";5284,4;"Outros Recursos";"Recursos de pessoas físicas, Recursos de outros candidatos, Recursos próprios"
250000058364;"ANA LUCIA GERALDO DE SANTANA";"#NULO#";"PTN";"FEMININO";"ENSINO MÉDIO COMPLETO";"CASADO(A)";"BRANCA";"ADMINISTRADOR";"APTO";"N";"ANA LUCIA GERALDO DE SANTANA";NA;454;"SUPLENTE";"ANA LUCIA GERALDO DE SANTANA";142,2;"Outros Recursos";"Recursos de outros candidatos"
250000006169;"ODENILDO SOARES BRAGA";"#NULO#";"PC do B";"MASCULINO";"ENSINO FUNDAMENTAL COMPLETO";"VIÚVO(A)";"PARDA";"VIGILANTE";"APTO";"N";"ODENILDO SOARES BRAGA";NA;156;"NÃO ELEITO";"ODENILDO SOARES BRAGA";5436,45;"Outros Recursos";"Recursos próprios, Recursos de partido político"
250000011019;"HUMBERTO YUDI WATANABE";"#NULO#";"DEM";"MASCULINO";"SUPERIOR COMPLETO";"CASADO(A)";"AMARELA";"EMPRESÁRIO";"APTO";"N";"HUMBERTO YUDI WATANABE";123052,61;9336;"SUPLENTE";"HUMBERTO YUDI WATANABE";52791,8;"Outros Recursos, Fundo Partidario";"Recursos de outros candidatos, Recursos próprios, Recursos de partido político"
250000005008;"JOSÉ LEONARDO DE MOURA COUTINHO FILHO";"#NULO#";"PSDB";"MASCULINO";"ENSINO MÉDIO INCOMPLETO";"CASADO(A)";"BRANCA";"JORNALISTA E REDATOR";"APTO";"N";"JOSÉ LEONARDO DE MOURA COUTINHO FILHO";NA;6044;"SUPLENTE";"JOSÉ LEONARDO DE MOURA COUTINHO FILHO";163718,42;"Outros Recursos, Fundo Partidario";"Recursos de outros candidatos, Doações pela Internet, Recursos de pessoas físicas, Recursos de partido político"
250000010888;"MARCELO MORENO";"#NULO#";"PHS";"MASCULINO";"SUPERIOR COMPLETO";"DIVORCIADO(A)";"PARDA";"EMPRESÁRIO";"APTO";"N";"MARCELO MORENO";20,59;1217;"SUPLENTE";"MARCELO MORENO";8700;"Outros Recursos";"Recursos de pessoas físicas"
250000044426;"MARIA APARECIDA DE SOUSA";"#NULO#";"PPL";"FEMININO";"SUPERIOR INCOMPLETO";"DIVORCIADO(A)";"BRANCA";"OUTROS";"APTO";"N";"MARIA APARECIDA DE SOUSA";NA;91;"NÃO ELEITO";"MARIA APARECIDA DE SOUSA";200;"Outros Recursos";"Recursos próprios"
250000038353;"SONIA CRISTINA DOS SANTOS CIPRIANO";"#NULO#";"PSDC";"FEMININO";"ENSINO MÉDIO COMPLETO";"VIÚVO(A)";"PRETA";"OUTROS";"APTO";"N";"SONIA CRISTINA DOS SANTOS CIPRIANO";NA;105;"NÃO ELEITO";NA;NA;NA;NA
250000005785;"ELANIR SILVA DOS SANTOS";"#NULO#";"NOVO";"MASCULINO";"SUPERIOR COMPLETO";"CASADO(A)";"BRANCA";"ECONOMISTA";"APTO";"N";"ELANIR SILVA DOS SANTOS";55061,4;995;"SUPLENTE";"ELANIR SILVA DOS SANTOS";2320,73;"Outros Recursos";"Recursos de origens não identificadas, Recursos próprios, Recursos de pessoas físicas"
250000008302;"ROBERTO VITOR DA SILVA";"#NULO#";"PRB";"MASCULINO";"ENSINO MÉDIO COMPLETO";"CASADO(A)";"PARDA";"OPERADOR DE EQUIPAMENTO DE RÁDIO, TELEVISÃO, SOM E CINEMA";"APTO";"N";"ROBERTO VITOR DA SILVA";NA;1305;"SUPLENTE";NA;NA;NA;NA
250000006201;"RONALDO CRUZ DA SILVA";"#NULO#";"PC do B";"MASCULINO";"SUPERIOR COMPLETO";"DIVORCIADO(A)";"PARDA";"JORNALISTA E REDATOR";"APTO";"N";"RONALDO CRUZ DA SILVA";NA;125;"NÃO ELEITO";"RONALDO CRUZ DA SILVA";4647,48;"Outros Recursos";"Recursos próprios, Recursos de partido político"
250000005010;"LUCAS HIDEO NAMASU";"#NULO#";"PSDB";"MASCULINO";"SUPERIOR INCOMPLETO";"SOLTEIRO(A)";"BRANCA";"PROFESSOR E INSTRUTOR DE FORMAÇÃO PROFISSIONAL";"APTO";"N";"LUCAS HIDEO NAMASU";26896,23;1265;"SUPLENTE";NA;NA;NA;NA
250000038401;"IZAUL PEREIRA DE AGUIAR";"#NULO#";"PSDC";"MASCULINO";"ENSINO MÉDIO COMPLETO";"CASADO(A)";"PRETA";"REPRESENTANTE COMERCIAL";"APTO";"N";"IZAUL PEREIRA DE AGUIAR";27000;324;"NÃO ELEITO";"IZAUL PEREIRA DE AGUIAR";4625,12;"Outros Recursos, Fundo Partidario";"Recursos próprios, Recursos de outros candidatos, Recursos de partido político"
250000011657;"RONALDO GONÇALVES DA SILVA";"#NULO#";"PV";"MASCULINO";"ENSINO MÉDIO COMPLETO";"SOLTEIRO(A)";"PARDA";"EMPRESÁRIO";"APTO";"N";"RONALDO GONÇALVES DA SILVA";NA;297;"SUPLENTE";NA;NA;NA;NA
250000011000;"PATRICIA ELISUA DE OLIVEIRA FERREIRA FERNANDES";"#NULO#";"PSB";"FEMININO";"SUPERIOR COMPLETO";"CASADO(A)";"BRANCA";"ADVOGADO";"APTO";"N";"PATRICIA ELISUA DE OLIVEIRA FERREIRA FERNANDES";NA;1245;"SUPLENTE";NA;NA;NA;NA
250000011026;"SALVADOR SERRATO";"#NULO#";"DEM";"MASCULINO";"SUPERIOR COMPLETO";"CASADO(A)";"BRANCA";"EMPRESÁRIO";"APTO";"N";"SALVADOR SERRATO";430000;584;"SUPLENTE";"SALVADOR SERRATO";3594,8;"Outros Recursos, Fundo Partidario";"Recursos de outros candidatos, Recursos de partido político"
250000058384;"RICARDO MARTINS PEREIRA";"#NULO#";"PTN";"MASCULINO";"SUPERIOR COMPLETO";"CASADO(A)";"BRANCA";"ADVOGADO";"APTO";"N";"RICARDO MARTINS PEREIRA";29000;1915;"SUPLENTE";"RICARDO MARTINS PEREIRA";1351,17;"Outros Recursos";"Recursos próprios, Recursos de partido político"
250000040553;"INALDO JOSÉ RAIMUNDO";"#NULO#";"SD";"MASCULINO";"SUPERIOR COMPLETO";"CASADO(A)";"PRETA";"APOSENTADO (EXCETO SERVIDOR PÚBLICO)";"APTO";"N";"INALDO JOSÉ RAIMUNDO";10000;178;"NÃO ELEITO";NA;NA;NA;NA
250000006185;"FENELON GONÇALVES DA COSTA";"#NULO#";"PC do B";"MASCULINO";"SUPERIOR COMPLETO";"SOLTEIRO(A)";"BRANCA";"OUTROS";"APTO";"N";"FENELON GONÇALVES DA COSTA";NA;238;"NÃO ELEITO";"FENELON GONÇALVES DA COSTA";5436,45;"Outros Recursos";"Recursos de pessoas físicas, Recursos de partido político"
250000010864;"CARLOS ALBERTO DE JESUS ANTUNES RAMOS";"#NULO#";"PHS";"MASCULINO";"SUPERIOR COMPLETO";"CASADO(A)";"BRANCA";"SERVIDOR PÚBLICO ESTADUAL";"APTO";"N";"CARLOS ALBERTO DE JESUS ANTUNES RAMOS";1770000;865;"SUPLENTE";NA;NA;NA;NA
250000006179;"DENIS VEIGA JUNIOR";"#NULO#";"PC do B";"MASCULINO";"SUPERIOR COMPLETO";"SEPARADO(A) JUDICIALMENTE";"BRANCA";"ADVOGADO";"APTO";"N";"DENIS VEIGA JUNIOR";48557,68;1053;"NÃO ELEITO";"DENIS VEIGA JUNIOR";4843,67;"Outros Recursos, Fundo Partidario";"Recursos de partido político, Recursos de pessoas físicas"
250000038379;"WALTER DOMARASCKI";"#NULO#";"PSDC";"MASCULINO";"ENSINO MÉDIO COMPLETO";"CASADO(A)";"BRANCA";"TAXISTA";"APTO";"N";"WALTER DOMARASCKI";245286,18;250;"NÃO ELEITO";"WALTER DOMARASCKI";10878,8;"Outros Recursos, Fundo Partidario";"Recursos próprios, Recursos de pessoas físicas, Recursos de partido político, Recursos de outros candidatos"
250000027279;"LUIZ CARLOS MODUGNO";"#NULO#";"PRP";"MASCULINO";"ENSINO FUNDAMENTAL COMPLETO";"SOLTEIRO(A)";"BRANCA";"COMERCIANTE";"APTO";"N";"LUIZ CARLOS MODUGNO";NA;1623;"NÃO ELEITO";NA;NA;NA;NA
