"SQ_CANDIDATO";"NM_CANDIDATO";"NM_SOCIAL_CANDIDATO";"SG_PARTIDO";"DS_GENERO";"DS_GRAU_INSTRUCAO";"DS_ESTADO_CIVIL";"DS_COR_RACA";"DS_OCUPACAO";"DS_SITUACAO_CANDIDATURA";"ST_REELEICAO";"BENS_TOTAL";"DS_SIT_TOT_TURNO";"TOTAL_VOTOS";"RECEITA_TOTAL";"FONTE_RECEITA";"ORIGEM_RECEITA"
250000020794;"NELLO RODOLPHO GIONGO FILHO";"#NULO#";"PMDB";"MASCULINO";"SUPERIOR COMPLETO";"CASADO(A)";"BRANCA";"VEREADOR";"APTO";"S";2148792,38;"SUPLENTE";18321;262213,93;"Outros Recursos, Fundo Partidario";"Recursos próprios, Recursos de pessoas físicas, Recursos de outros candidatos, Recursos de partido político"
250000011675;"VALTER LIMA";"#NULO#";"PV";"MASCULINO";"ENSINO MÉDIO COMPLETO";"DIVORCIADO(A)";"BRANCA";"EMPRESÁRIO";"APTO";"N";1500;"SUPLENTE";470;NA;NA;NA
250000011632;"ANIBAL DE FREITAS FILHO";"#NULO#";"PV";"MASCULINO";"SUPERIOR COMPLETO";"CASADO(A)";"BRANCA";"ENGENHEIRO";"APTO";"S";1056492,56;"SUPLENTE";16503;148600;"Outros Recursos";"Recursos de pessoas físicas, Recursos próprios"
250000006200;"ROMILDO LIMA DE ANDRADE ROCHA";"#NULO#";"PC do B";"MASCULINO";"ENSINO MÉDIO COMPLETO";"CASADO(A)";"PARDA";"OUTROS";"APTO";"N";NA;"NÃO ELEITO";75;4684,84;"Outros Recursos";"Recursos de partido político"
250000014869;"BRUNO VIEIRA MAIA";"#NULO#";"PSOL";"MASCULINO";"SUPERIOR COMPLETO";"SOLTEIRO(A)";"BRANCA";"OUTROS";"APTO";"N";NA;"SUPLENTE";8640;5500;"Outros Recursos";"Recursos de pessoas físicas"
250000020845;"MARIA ANGELICA LEITE DE SOUZA";"#NULO#";"PSD";"FEMININO";"SUPERIOR COMPLETO";"DIVORCIADO(A)";"BRANCA";"OUTROS";"APTO";"N";552563;"SUPLENTE";403;11000;"Outros Recursos, Fundo Partidario";"Recursos de pessoas físicas, Recursos de partido político"
250000020788;"ROBERTO PIRES";"#NULO#";"PMDB";"MASCULINO";"SUPERIOR COMPLETO";"CASADO(A)";"BRANCA";"COMERCIÁRIO";"APTO";"N";926334,8;"SUPLENTE";3989;21704,37;"Outros Recursos";"Recursos próprios"
250000091142;"JOSE HENRIQUE PEIXINHO CARDOSO";"#NULO#";"PPL";"MASCULINO";"SUPERIOR COMPLETO";"SOLTEIRO(A)";"PARDA";"OUTROS";"APTO";"N";70000;"NÃO ELEITO";490;NA;NA;NA
250000008305;"ALEXANDRE SAMPAIO MAURICIO";"#NULO#";"PRB";"MASCULINO";"SUPERIOR COMPLETO";"SOLTEIRO(A)";"BRANCA";"ADVOGADO";"APTO";"N";95000;"SUPLENTE";291;NA;NA;NA
250000004984;"FABIO RIVA DOS SANTOS";"#NULO#";"PSDB";"MASCULINO";"SUPERIOR COMPLETO";"CASADO(A)";"BRANCA";"ADVOGADO";"APTO";"N";1109384,94;"ELEITO POR QP";28041;78000;"Outros Recursos";"Recursos próprios, Recursos de pessoas físicas"
250000020795;"ROGERIO COELHO GRAFT";"#NULO#";"PMDB";"MASCULINO";"ENSINO MÉDIO COMPLETO";"CASADO(A)";"BRANCA";"VENDEDOR PRACISTA, REPRESENTANTE, CAIXEIRO-VIAJANTE E ASSEMELHADOS";"APTO";"N";27000;"SUPLENTE";7435;2800;"Outros Recursos";"Recursos próprios, Recursos de pessoas físicas"
250000011622;"JOSE REGINALDO NAZELO DE ALVARENGA TRIPOLI";"#NULO#";"PV";"MASCULINO";"ENSINO MÉDIO COMPLETO";"SOLTEIRO(A)";"BRANCA";"EMPRESÁRIO";"APTO";"N";412678,21;"ELEITO POR QP";88843;517744,57;"Outros Recursos, Fundo Partidario";"Recursos de outros candidatos, Recursos próprios, Recursos de pessoas físicas, Recursos de partido político"
250000024351;"ANA LUIZA DE FIGUEIREDO GOMES";"#NULO#";"PSTU";"FEMININO";"SUPERIOR INCOMPLETO";"DIVORCIADO(A)";"BRANCA";"SERVIDOR PÚBLICO FEDERAL";"APTO";"N";NA;"NÃO ELEITO";958;NA;NA;NA
250000062819;"FRANCISCO CLEDIONY DA SILVA";"#NULO#";"PATRIOTA";"MASCULINO";"ENSINO MÉDIO COMPLETO";"CASADO(A)";"PARDA";"OUTROS";"APTO";"N";NA;"NÃO ELEITO";1918;NA;NA;NA
250000050194;"SUHELLEN MAYARA RODRIGUES DA SILVA";"#NULO#";"PSL";"FEMININO";"SUPERIOR INCOMPLETO";"SOLTEIRO(A)";"BRANCA";"EMPRESÁRIO";"APTO";"N";NA;"NÃO ELEITO";6;179,01;"Fundo Partidario";"Recursos de partido político"
250000040594;"ADRIANO LIMA DE OLIVEIRA";"#NULO#";"SD";"MASCULINO";"SUPERIOR COMPLETO";"CASADO(A)";"PRETA";"PEDAGOGO";"APTO";"N";NA;"NÃO ELEITO";502;NA;NA;NA
250000010849;"EDMAR LUZ DE ALMEIDA";"#NULO#";"PPS";"MASCULINO";"SUPERIOR COMPLETO";"CASADO(A)";"BRANCA";"JORNALISTA E REDATOR";"APTO";"N";415188,37;"SUPLENTE";709;NA;NA;NA
250000019167;"BRUNO ALVES MIRANDA";"#NULO#";"PTB";"MASCULINO";"SUPERIOR COMPLETO";"CASADO(A)";"BRANCA";"ADVOGADO";"APTO";"N";205000;"SUPLENTE";294;NA;NA;NA
250000006184;"EFIGENIA JANUARIA DE FREITAS";"#NULO#";"PC do B";"FEMININO";"ENSINO MÉDIO INCOMPLETO";"CASADO(A)";"PRETA";"DONA DE CASA";"APTO";"N";12000;"NÃO ELEITO";267;4653,2;"Outros Recursos";"Recursos de pessoas físicas, Recursos de partido político"
250000050166;"JOSÉ IVO DE ARAUJO SILVA";"#NULO#";"PSL";"MASCULINO";"ENSINO MÉDIO COMPLETO";"CASADO(A)";"PARDA";"EMPRESÁRIO";"APTO";"N";369500;"NÃO ELEITO";1819;NA;NA;NA
250000022145;"CLAUDIA CASTANHEIRA ALVES";"#NULO#";"PDT";"FEMININO";"ENSINO MÉDIO INCOMPLETO";"CASADO(A)";"BRANCA";"EMPRESÁRIO";"APTO";"N";NA;"SUPLENTE";10782;46006,86;"Outros Recursos";"Recursos de pessoas físicas, Recursos de outros candidatos, Recursos de partido político"
250000062801;"NISVALDO TASSO JUNIOR";"#NULO#";"PATRIOTA";"MASCULINO";"ENSINO MÉDIO COMPLETO";"SOLTEIRO(A)";"BRANCA";"OUTROS";"APTO";"N";43604;"NÃO ELEITO";534;NA;NA;NA
250000011014;"DANIEL DA SILVA";"#NULO#";"DEM";"MASCULINO";"SUPERIOR INCOMPLETO";"CASADO(A)";"BRANCA";"FOTÓGRAFO E ASSEMELHADOS";"APTO";"N";NA;"SUPLENTE";251;2426,6;"Outros Recursos, Fundo Partidario";"Recursos de outros candidatos, Recursos de partido político"
250000027271;"ZENAIDE GONÇALVES VIANA";"#NULO#";"PRP";"FEMININO";"ENSINO MÉDIO COMPLETO";"SOLTEIRO(A)";"BRANCA";"ENFERMEIRO";"APTO";"N";NA;"NÃO ELEITO";132;NA;NA;NA
250000038342;"MONICA MATHIAS DE FARIA";"#NULO#";"PSDC";"FEMININO";"SUPERIOR COMPLETO";"CASADO(A)";"BRANCA";"PSICÓLOGO";"APTO";"N";62551,44;"NÃO ELEITO";178;2898,66;"Fundo Partidario, Outros Recursos";"Recursos de partido político, Recursos de outros candidatos, Recursos de pessoas físicas"
250000040567;"EDILSON FERREIRA";"#NULO#";"SD";"MASCULINO";"ENSINO FUNDAMENTAL INCOMPLETO";"SOLTEIRO(A)";"BRANCA";"OUTROS";"APTO";"N";NA;"NÃO ELEITO";161;NA;NA;NA
250000019199;"JOSÉ FERREIRA FERRO DA SILVA";"#NULO#";"PTB";"MASCULINO";"SUPERIOR INCOMPLETO";"CASADO(A)";"PARDA";"SERVIDOR PÚBLICO MUNICIPAL";"APTO";"N";NA;"SUPLENTE";678;NA;NA;NA
250000027296;"ALLISON MAGALHÃES PAULESCHI";"#NULO#";"PRP";"MASCULINO";"SUPERIOR COMPLETO";"CASADO(A)";"BRANCA";"EMPRESÁRIO";"APTO";"N";NA;"NÃO ELEITO";128;NA;NA;NA
250000011650;"JOSE TRINDADE CELIS";"#NULO#";"PV";"MASCULINO";"SUPERIOR COMPLETO";"DIVORCIADO(A)";"PARDA";"JORNALISTA E REDATOR";"APTO";"N";101000;"SUPLENTE";487;NA;NA;NA
250000011012;"THAMMY CHRISTINA BRITO DE MIRANDA E SILVA";"#NULO#";"PP";"MASCULINO";"ENSINO MÉDIO COMPLETO";"SEPARADO(A) JUDICIALMENTE";"BRANCA";"ATOR E DIRETOR DE ESPETÁCULOS PÚBLICOS";"APTO";"N";488000;"SUPLENTE";12408;84378,2;"Outros Recursos, Fundo Partidario";"Recursos próprios, Recursos de pessoas físicas, Recursos de outros candidatos, Recursos de partido político"
250000038325;"EDEZIO DINIZ ROCHA";"#NULO#";"PSDC";"MASCULINO";"SUPERIOR COMPLETO";"CASADO(A)";"BRANCA";"CARPINTEIRO, MARCENEIRO E ASSEMELHADOS";"APTO";"N";NA;"NÃO ELEITO";27;NA;NA;NA
250000019201;"HUGO TADEU GHIRALDINI";"#NULO#";"PTB";"MASCULINO";"SUPERIOR COMPLETO";"CASADO(A)";"BRANCA";"EMPRESÁRIO";"APTO";"N";747093,7;"SUPLENTE";787;3070;"Outros Recursos, Fundo Partidario";"Recursos próprios, Recursos de partido político"
250000044422;"AILTON TEODORO GOMES";"#NULO#";"PPL";"MASCULINO";"SUPERIOR INCOMPLETO";"SOLTEIRO(A)";"PARDA";"PROFESSOR DE ENSINO MÉDIO";"APTO";"N";NA;"NÃO ELEITO";172;NA;NA;NA
250000008297;"GERALDO FLORENCIO DOS SANTOS";"#NULO#";"PRB";"MASCULINO";"ENSINO FUNDAMENTAL COMPLETO";"CASADO(A)";"PARDA";"APOSENTADO (EXCETO SERVIDOR PÚBLICO)";"APTO";"N";NA;"SUPLENTE";2049;20431,75;"Outros Recursos, Fundo Partidario";"Recursos próprios, Recursos de partido político"
250000050187;"ENIO TADEU ZENEZI";"#NULO#";"PSL";"MASCULINO";"ENSINO FUNDAMENTAL COMPLETO";"CASADO(A)";"BRANCA";"JORNALISTA E REDATOR";"APTO";"N";32500;"NÃO ELEITO";454;NA;NA;NA
250000044417;"DENISE APARECIDA SOUZA FREITAS";"#NULO#";"PPL";"FEMININO";"SUPERIOR COMPLETO";"SOLTEIRO(A)";"BRANCA";"PROFESSOR DE ENSINO MÉDIO";"APTO";"N";35690;"NÃO ELEITO";108;NA;NA;NA
250000013962;"WALTER LUIZ KAAPE";"#NULO#";"PRTB";"MASCULINO";"ENSINO MÉDIO COMPLETO";"SOLTEIRO(A)";"BRANCA";"OUTROS";"APTO";"N";NA;"NÃO ELEITO";141;NA;NA;NA
250000013959;"MERVET FARAH";"#NULO#";"PRTB";"FEMININO";"ENSINO MÉDIO COMPLETO";"SOLTEIRO(A)";"BRANCA";"PROTÉTICO";"APTO";"N";NA;"NÃO ELEITO";233;NA;NA;NA
250000014880;"ROBERTO BEZERRA DOS SANTOS";"#NULO#";"PSOL";"MASCULINO";"SUPERIOR COMPLETO";"CASADO(A)";"PRETA";"PROFESSOR DE ENSINO FUNDAMENTAL";"APTO";"N";411781,5;"SUPLENTE";2222;6770;"Outros Recursos";"Recursos próprios, Recursos de pessoas físicas"
250000050168;"ALEXANDRE MARIANO GENTIL";"#NULO#";"PSL";"MASCULINO";"SUPERIOR COMPLETO";"CASADO(A)";"BRANCA";"EMPRESÁRIO";"APTO";"N";1487580,83;"NÃO ELEITO";4802;68667,71;"Outros Recursos, Fundo Partidario";"Recursos de outros candidatos, Recursos próprios, Recursos de pessoas físicas, Recursos de partido político"
250000013970;"WILSON GONDOLFO FILHO";"#NULO#";"PRTB";"MASCULINO";"ENSINO MÉDIO COMPLETO";"SOLTEIRO(A)";"BRANCA";"OUTROS";"APTO";"N";NA;"NÃO ELEITO";63;NA;NA;NA
250000011631;"BRUNO FRANCHI THEOPHILO";"#NULO#";"PV";"MASCULINO";"SUPERIOR COMPLETO";"SOLTEIRO(A)";"BRANCA";"BIOMÉDICO";"APTO";"N";NA;"SUPLENTE";683;500;"Outros Recursos";"Recursos próprios"
250000014878;"RAFAEL MARMO";"#NULO#";"PSOL";"MASCULINO";"SUPERIOR COMPLETO";"DIVORCIADO(A)";"BRANCA";"PSICÓLOGO";"APTO";"N";52000;"SUPLENTE";273;NA;NA;NA
250000008300;"MARCOS PAULO RAMOS";"#NULO#";"PRB";"MASCULINO";"ENSINO MÉDIO COMPLETO";"CASADO(A)";"BRANCA";"EMPRESÁRIO";"APTO";"N";NA;"SUPLENTE";2645;NA;NA;NA
250000027276;"WALDIR PERES ARRUDA";"#NULO#";"PRP";"MASCULINO";"LÊ E ESCREVE";"DIVORCIADO(A)";"BRANCA";"OUTROS";"APTO";"N";NA;"NÃO ELEITO";1341;NA;NA;NA
250000058381;"MILTON FERREIRA DA SILVA";"#NULO#";"PTN";"MASCULINO";"SUPERIOR COMPLETO";"SOLTEIRO(A)";"BRANCA";"MÉDICO";"APTO";"N";716100;"ELEITO POR QP";21849;91300,4;"Fundo Partidario";"Recursos de partido político, Recursos de outros candidatos"
250000008347;"ATILIO FRANCISCO DA SILVA";"#NULO#";"PRB";"MASCULINO";"SUPERIOR COMPLETO";"CASADO(A)";"BRANCA";"VEREADOR";"APTO";"S";609919,92;"ELEITO POR QP";46961;69362,5;"Outros Recursos, Fundo Partidario";"Recursos próprios, Recursos de partido político"
250000005803;"PEDRO IVO FRANCISCO TURATI";"#NULO#";"NOVO";"MASCULINO";"SUPERIOR COMPLETO";"CASADO(A)";"BRANCA";"ENGENHEIRO";"APTO";"N";459979,66;"SUPLENTE";1104;500;"Outros Recursos";"Recursos próprios"
250000058343;"CYBELE DA SILVA";"#NULO#";"PTN";"FEMININO";"SUPERIOR COMPLETO";"SOLTEIRO(A)";"BRANCA";"ECONOMISTA";"APTO";"N";NA;"SUPLENTE";718;NA;NA;NA
250000005788;"MARIA LUCIA SIVELLI ROZA";"#NULO#";"NOVO";"FEMININO";"SUPERIOR COMPLETO";"DIVORCIADO(A)";"BRANCA";"ADVOGADO";"APTO";"N";1042801,95;"SUPLENTE";491;915;"Outros Recursos";"Recursos próprios"
250000027282;"ANDREA NUNES DE SOUZA";"#NULO#";"PRP";"FEMININO";"SUPERIOR COMPLETO";"SOLTEIRO(A)";"BRANCA";"CONTADOR";"APTO";"N";NA;"NÃO ELEITO";79;NA;NA;NA
250000014850;"SEBASTIÃO ADILSON COIMBRA";"#NULO#";"PSOL";"MASCULINO";"SUPERIOR COMPLETO";"CASADO(A)";"BRANCA";"ADVOGADO";"APTO";"N";740000;"SUPLENTE";574;NA;NA;NA
250000010997;"GERALDO ANTONIO DA NOBREGA";"#NULO#";"PSB";"MASCULINO";"ENSINO MÉDIO COMPLETO";"SOLTEIRO(A)";"BRANCA";"MOTORISTA DE VEÍCULOS DE TRANSPORTE COLETIVO DE PASSAGEIROS";"APTO";"N";149788,38;"SUPLENTE";1692;11390,17;"Outros Recursos";"Recursos próprios, Recursos de outros candidatos, Recursos de pessoas físicas"
250000011683;"SHIRLEI SIOLARI";"#NULO#";"PV";"FEMININO";"SUPERIOR INCOMPLETO";"SOLTEIRO(A)";"BRANCA";"EMPRESÁRIO";"APTO";"N";NA;"SUPLENTE";598;NA;NA;NA
250000044425;"ANTONIO VALDO DE SOUZA";"#NULO#";"PPL";"MASCULINO";"ENSINO MÉDIO COMPLETO";"SOLTEIRO(A)";"PARDA";"CORRETOR DE IMÓVEIS, SEGUROS, TÍTULOS E VALORES";"APTO";"N";75600;"NÃO ELEITO";145;5827;"Outros Recursos";"Recursos próprios, Recursos de pessoas físicas"
250000010890;"LUCILIO FERREIRA DA SILVA";"#NULO#";"PHS";"MASCULINO";"SUPERIOR COMPLETO";"CASADO(A)";"BRANCA";"FARMACÊUTICO";"APTO";"N";855001;"SUPLENTE";1782;NA;NA;NA
250000027313;"GUILHERME BOAVENTURA";"#NULO#";"PTC";"MASCULINO";"ENSINO MÉDIO COMPLETO";"CASADO(A)";"PRETA";"CORRETOR DE IMÓVEIS, SEGUROS, TÍTULOS E VALORES";"APTO";"N";NA;"NÃO ELEITO";400;NA;NA;NA
250000020791;"JAMES VIUDES DICK";"#NULO#";"PMDB";"MASCULINO";"SUPERIOR COMPLETO";"SOLTEIRO(A)";"BRANCA";"BANCÁRIO E ECONOMIÁRIO";"APTO";"N";23262;"SUPLENTE";497;8979,58;"Outros Recursos";"Recursos próprios, Recursos de pessoas físicas"
250000027287;"ORIDES MARTINS NEVES";"#NULO#";"PRP";"MASCULINO";"ENSINO MÉDIO COMPLETO";"SOLTEIRO(A)";"PARDA";"ELETRICISTA E ASSEMELHADOS";"APTO";"N";NA;"NÃO ELEITO";276;NA;NA;NA
250000020856;"VALDEMIR CORREIA MENDES";"#NULO#";"PSD";"MASCULINO";"ENSINO MÉDIO INCOMPLETO";"CASADO(A)";"BRANCA";"EMPRESÁRIO";"APTO";"N";NA;"SUPLENTE";801;NA;NA;NA
250000011695;"GILBERTO HOLOVATINO";"#NULO#";"PV";"MASCULINO";"SUPERIOR COMPLETO";"DIVORCIADO(A)";"BRANCA";"CONTADOR";"APTO";"N";128490;"SUPLENTE";711;2410,9;"Outros Recursos";"Recursos próprios, Recursos de pessoas físicas"
250000020837;"JOSÉ POLICE NETO";"#NULO#";"PSD";"MASCULINO";"SUPERIOR INCOMPLETO";"SOLTEIRO(A)";"BRANCA";"VEREADOR";"APTO";"S";119436,96;"ELEITO POR QP";33537;359597,83;"Outros Recursos";"Recursos de pessoas físicas, Recursos próprios"
250000094186;"MARCIA CARNEIRO ABRANTES";"#NULO#";"PTN";"FEMININO";"ENSINO MÉDIO COMPLETO";"SOLTEIRO(A)";"BRANCA";"OUTROS";"APTO";"N";NA;"SUPLENTE";23;NA;NA;NA
250000022114;"CELSO DO CARMO JATENE";"#NULO#";"PR";"MASCULINO";"SUPERIOR COMPLETO";"CASADO(A)";"BRANCA";"VEREADOR";"APTO";"S";1606743,87;"ELEITO POR QP";53715;482783,54;"Outros Recursos, Fundo Partidario";"Recursos próprios, Recursos de pessoas físicas, Recursos de partido político"
250000093877;"JOSÉ DIAS DA SILVA FILHO";"#NULO#";"PSDC";"MASCULINO";"ENSINO MÉDIO COMPLETO";"DIVORCIADO(A)";"BRANCA";"POLICIAL MILITAR";"APTO";"N";NA;"NÃO ELEITO";187;NA;NA;NA
250000093979;"JACQUELINE MENEZES DOS SANTOS BRAGA";"#NULO#";"PSL";"FEMININO";"SUPERIOR COMPLETO";"SOLTEIRO(A)";"BRANCA";"PROFESSOR E INSTRUTOR DE FORMAÇÃO PROFISSIONAL";"APTO";"N";NA;"NÃO ELEITO";204;NA;NA;NA
250000014861;"MARIA RITA PEREIRA DOS SANTOS CASAGRANDE";"#NULO#";"PSOL";"FEMININO";"SUPERIOR COMPLETO";"DIVORCIADO(A)";"PRETA";"OUTROS";"APTO";"N";NA;"SUPLENTE";2169;NA;NA;NA
250000010863;"JOSÉ ARIVALDO RODRIGUES";"#NULO#";"PHS";"MASCULINO";"ENSINO MÉDIO COMPLETO";"CASADO(A)";"PARDA";"COMERCIANTE";"APTO";"N";480917,09;"ELEITO POR MÉDIA";14957;91928,35;"Outros Recursos";"Recursos próprios, Recursos de pessoas físicas, Recursos de outros candidatos"
250000010906;"DAMARIS DIAS MOURA KUO";"#NULO#";"PHS";"FEMININO";"SUPERIOR COMPLETO";"CASADO(A)";"BRANCA";"ADVOGADO";"APTO";"N";NA;"SUPLENTE";11863;NA;NA;NA
250000005005;"EDSON APARECIDO DOS SANTOS";"#NULO#";"PSDB";"MASCULINO";"SUPERIOR COMPLETO";"CASADO(A)";"BRANCA";"SERVIDOR PÚBLICO MUNICIPAL";"APTO";"N";1445848,15;"SUPLENTE";21291;295640,89;"Outros Recursos";"Recursos de outros candidatos, Recursos de origens não identificadas, Recursos próprios, Recursos de pessoas físicas"
250000022121;"JOSIAS ANTONIO JANUARIO FILHO";"#NULO#";"PR";"MASCULINO";"SUPERIOR COMPLETO";"DIVORCIADO(A)";"BRANCA";"CONTADOR";"APTO";"N";360050;"SUPLENTE";108;NA;NA;NA
250000040554;"JOSÉ EDMILSON SILVESTRE DA SILVA";"#NULO#";"SD";"MASCULINO";"SUPERIOR COMPLETO";"SEPARADO(A) JUDICIALMENTE";"PARDA";"EMPRESÁRIO";"APTO";"N";70000;"NÃO ELEITO";847;10105,96;"Outros Recursos, Fundo Partidario";"Recursos próprios, Recursos de pessoas físicas, Recursos de partido político"
250000040563;"AYRAM RIBEIRO SANTOS";"#NULO#";"SD";"FEMININO";"SUPERIOR COMPLETO";"SOLTEIRO(A)";"PRETA";"PEDAGOGO";"APTO";"N";101500;"NÃO ELEITO";47;6580,5;"Fundo Partidario";"Recursos de partido político"
250000022131;"GABRIEL DE OLIVEIRA";"#NULO#";"PROS";"MASCULINO";"SUPERIOR COMPLETO";"SOLTEIRO(A)";"PARDA";"ADMINISTRADOR";"APTO";"N";147905,53;"SUPLENTE";2480;5352,34;"Fundo Partidario, Outros Recursos";"Recursos de partido político, Recursos de pessoas físicas"
250000050172;"JOANIRO AMANCIO PEREIRA";"#NULO#";"PSL";"MASCULINO";"ENSINO MÉDIO COMPLETO";"SOLTEIRO(A)";"PARDA";"FISCAL";"APTO";"N";NA;"NÃO ELEITO";344;NA;NA;NA
250000011625;"PAULO SERGIO ABOU ANNI";"#NULO#";"PV";"MASCULINO";"SUPERIOR COMPLETO";"SOLTEIRO(A)";"BRANCA";"VEREADOR";"APTO";"S";848578,25;"SUPLENTE";27334;306781,2;"Outros Recursos, Fundo Partidario";"Recursos de outros candidatos, Recursos próprios, Recursos de pessoas físicas"
250000005786;"JOSE CARLOS TOLEDO DE PAULA";"#NULO#";"NOVO";"MASCULINO";"SUPERIOR COMPLETO";"CASADO(A)";"BRANCA";"ENGENHEIRO";"APTO";"N";1732810,39;"SUPLENTE";630;11800;"Outros Recursos";"Recursos próprios, Recursos de pessoas físicas"
250000038396;"LUCIANA LASPRO";"#NULO#";"PSDC";"FEMININO";"SUPERIOR COMPLETO";"DIVORCIADO(A)";"BRANCA";"ADVOGADO";"APTO";"N";1352192,98;"NÃO ELEITO";950;NA;NA;NA
250000027323;"MARIA DAS GRACAS SILVA";"#NULO#";"PTC";"FEMININO";"SUPERIOR COMPLETO";"SOLTEIRO(A)";"BRANCA";"ASSISTENTE SOCIAL";"APTO";"N";1e+05;"NÃO ELEITO";448;NA;NA;NA
250000058368;"CARLOS ROBERTO GOMES DE LAIA";"#NULO#";"PTN";"MASCULINO";"ENSINO MÉDIO COMPLETO";"CASADO(A)";"BRANCA";"TAXISTA";"APTO";"N";1e+05;"SUPLENTE";335;1276,6;"Outros Recursos";"Recursos de pessoas físicas, Recursos de outros candidatos"
250000038424;"DOMINGOS SALVIO SANTOS DA ANUNCIAÇÃO";"#NULO#";"PSDC";"MASCULINO";"ENSINO FUNDAMENTAL COMPLETO";"CASADO(A)";"PRETA";"TAXISTA";"APTO";"N";50359;"NÃO ELEITO";146;NA;NA;NA
250000011668;"ANTONIO VLASITON VIDAL";"#NULO#";"PV";"MASCULINO";"ENSINO MÉDIO COMPLETO";"CASADO(A)";"BRANCA";"DESPACHANTE";"APTO";"N";72182,54;"SUPLENTE";755;NA;NA;NA
250000014891;"AILTON AMARAL DOS SANTOS";"#NULO#";"PSOL";"MASCULINO";"SUPERIOR COMPLETO";"CASADO(A)";"PRETA";"PROFESSOR DE ENSINO SUPERIOR";"APTO";"N";25000;"SUPLENTE";724;NA;NA;NA
250000050157;"ED CARLOS COSTA";"#NULO#";"PSL";"MASCULINO";"SUPERIOR COMPLETO";"SOLTEIRO(A)";"BRANCA";"EMPRESÁRIO";"APTO";"N";633624,05;"NÃO ELEITO";1096;383,72;"Outros Recursos, Fundo Partidario";"Recursos de outros candidatos, Recursos de partido político"
250000019126;"PAULO JESUS FRANGE";"#NULO#";"PTB";"MASCULINO";"SUPERIOR COMPLETO";"CASADO(A)";"BRANCA";"MÉDICO";"APTO";"S";1274155,57;"ELEITO POR QP";29242;560901;"Outros Recursos";"Recursos próprios, Recursos de pessoas físicas"
250000022101;"SIMÃO PEDRO CHIOVETTI";"#NULO#";"PT";"MASCULINO";"SUPERIOR COMPLETO";"CASADO(A)";"BRANCA";"PROFESSOR DE ENSINO SUPERIOR";"APTO";"N";484812,22;"SUPLENTE";18357;565761,4;"Outros Recursos, Fundo Partidario";"Recursos de pessoas físicas, Recursos próprios, Recursos de partido político"
250000050155;"SERGIO APARECIDO ALVES CAMPOS MACEDO";"#NULO#";"PSL";"MASCULINO";"ENSINO MÉDIO INCOMPLETO";"CASADO(A)";"PARDA";"EMPRESÁRIO";"APTO";"N";NA;"NÃO ELEITO";1476;NA;NA;NA
250000020785;"AMÉLIA ROSA DO NASCIMENTO";"#NULO#";"PMDB";"FEMININO";"ENSINO MÉDIO INCOMPLETO";"DIVORCIADO(A)";"BRANCA";"DONA DE CASA";"APTO";"N";60000;"SUPLENTE";245;NA;NA;NA
250000019175;"RUBENS CLAUDIO SIQUEIRA NERI";"#NULO#";"PTB";"MASCULINO";"SUPERIOR COMPLETO";"CASADO(A)";"PARDA";"POLICIAL MILITAR";"APTO";"N";225200;"SUPLENTE";4353;37290;"Outros Recursos, Fundo Partidario";"Recursos próprios, Recursos de pessoas físicas, Recursos de partido político"
250000027297;"RENEÉ TOMAS DO NASCIMENTO";"#NULO#";"PRP";"MASCULINO";"SUPERIOR INCOMPLETO";"CASADO(A)";"PARDA";"ENFERMEIRO";"APTO";"N";NA;"NÃO ELEITO";636;NA;NA;NA
250000093110;"KARINE MESQUITA PEREIRA DA SILVA";"#NULO#";"PTN";"FEMININO";"ENSINO MÉDIO COMPLETO";"CASADO(A)";"PRETA";"ADMINISTRADOR";"APTO";"N";NA;"SUPLENTE";486;NA;NA;NA
250000006135;"ED WILSON CARVALHO RIBEIRO";"#NULO#";"PC do B";"MASCULINO";"SUPERIOR COMPLETO";"DIVORCIADO(A)";"BRANCA";"SERVIDOR PÚBLICO MUNICIPAL";"APTO";"N";80000;"NÃO ELEITO";1839;18269,25;"Fundo Partidario, Outros Recursos";"Recursos de partido político"
250000015103;"PAULO DE ABREU LEME FILHO";"#NULO#";"REDE";"MASCULINO";"SUPERIOR COMPLETO";"CASADO(A)";"BRANCA";"ADVOGADO";"APTO";"N";1773463,07;"NÃO ELEITO";2255;357990;"Outros Recursos";"Recursos próprios, Recursos de pessoas físicas"
250000022112;"ANTONIO JOSE DE ALMEIDA";"#NULO#";"PR";"MASCULINO";"SUPERIOR COMPLETO";"CASADO(A)";"BRANCA";"SERVIDOR PÚBLICO MUNICIPAL";"APTO";"N";38067,66;"SUPLENTE";664;5520;"Outros Recursos, Fundo Partidario";"Recursos próprios, Recursos de partido político"
250000062796;"JOSÉ EDUARDO JACOB";"#NULO#";"PATRIOTA";"MASCULINO";"SUPERIOR COMPLETO";"SOLTEIRO(A)";"BRANCA";"PROFESSOR DE ENSINO MÉDIO";"APTO";"N";NA;"NÃO ELEITO";218;NA;NA;NA
250000019202;"ULISSES TAYLOR MARTINS";"#NULO#";"PTB";"MASCULINO";"SUPERIOR COMPLETO";"CASADO(A)";"BRANCA";"OUTROS";"APTO";"N";NA;"SUPLENTE";724;NA;NA;NA
